PC1,PC2,name,kmeans_label,dbscan_label,agg_label
1.7034440235180868,-0.7435950368026325,Tony Montana - Remix,0,0,3
-0.14570355477611024,0.5674387799973215,Undisputed,1,-1,3
0.6824584993652979,-0.44735401221809273,Implication,1,0,3
-0.1601610530261371,-2.0485947448924167,Bomper to Bomper,0,-1,3
1.3058297436549533,-2.52779218403355,Oleku (feat. Brymo),0,-1,1
2.0732424274877967,-0.6725509291777578,Ten over Ten,0,0,3
1.0327394869245363,1.058555389886077,Aboki,1,0,3
0.37652475443832495,0.006935915814406094,You Bad,1,0,3
1.6158540584731578,-0.6469484884287465,Limpopo,0,0,3
1.8193157867293421,-0.3421942628121778,Caro (feat. Lax),0,0,3
1.8650191913350738,-0.09301998700008832,Dami Duro,1,0,3
0.40196092408089695,-2.473694100300642,Like to Party,0,-1,0
-0.3616585482806851,0.6505245665504924,First of All,1,0,3
1.0798997222217643,0.3419963143534007,Stupid Love,1,0,3
1.242064164847143,0.28224395025591814,Ten Ten,1,0,3
2.254297719022539,-0.5859341749568193,Pop Something ft D'Banj,0,-1,3
-1.728149431010393,-2.503440315787816,Halleluyah,2,-1,0
-0.7535207755732175,-4.548784263254525,Catch Cold,0,-1,0
0.6563906389572142,-0.5883130949338196,You Know It ft. Eldee,0,0,3
2.0656974017641274,0.1669201424280636,Kako bi Chicken,1,0,3
1.2171481190812632,-2.1819487868214726,If Love Is A Crime,0,-1,0
2.1572148916929574,-4.941571511154485,African Queen,0,-1,0
-0.2858747468442094,-2.880560041447155,Possibilities Ft. 2face,0,-1,0
-0.56784665808736,0.21497433286558382,Bizzy Body,2,-1,3
0.26168265253839307,-1.972504355682001,No Lele,0,-1,1
0.23177556146732237,0.7974160444511283,Ekuro,1,0,1
1.2575099025169412,0.28244714074975463,Pere,1,0,3
-0.6595914759002581,-0.5233171943688394,Bastard,2,0,3
0.9011144681963619,-4.343138440911068,Pepper Dem Gang,0,-1,0
0.18173338743541279,-0.22014081627836585,Yawa,1,0,3
-0.5373613850900544,1.5346935956929697,Daddy Yo,2,0,1
0.8205598620203157,1.3018112518033473,Diana,1,0,3
0.6703077569184871,-0.14218115350517088,Gbagbe Oshi,1,0,0
-2.5994029562606245,-1.843373891025933,Do Like That,2,-1,1
0.33907767729257693,0.667754551714646,Awon Da (Rasaki),1,-1,0
1.940905954570052,1.3973174289694636,Ah Skiibii (Remix) [feat. Olamide],1,0,3
1.0819938690227469,1.5815717085473169,Bank Alert,1,0,1
-0.9106584347310311,0.20024799847565944,Omo Wobe Anthem,1,0,3
-0.15165241510258165,0.4669016064907199,Shele Gan Gan,1,0,3
-0.18074002833409053,-0.15849870675933495,Cinderella,1,0,1
-0.04795277995162092,0.5287948503062803,Foreign,1,0,1
-0.6635452936844031,0.14744947035534514,Ariwo Ko,1,0,3
0.20219898931740538,-0.3085832043562265,G.O.E,1,0,0
1.6052298310222697,0.5082606033104825,Jigi Jigi,1,0,3
-0.539780631286918,1.210504533002344,Love You Tire,1,0,3
0.6168729802351557,-2.1906708103544985,Sons of Anarchy,0,-1,0
-0.3135503064868251,-0.2593376638134165,Ireti,2,0,1
-0.764143717154229,0.06935286924683387,My City,2,0,1
0.8084488528974959,-0.534454137343553,Love Don't Lie,1,0,0
0.27822729746047514,-2.8416533724336137,Wait for Me,0,-1,0
-0.968637273655601,0.428997744376589,Afro Lover,1,0,3
-1.2731505509576353,-0.12101766729167071,Link Up,2,0,1
-0.16641770911305162,1.4011030920497303,Ladies and Gentlemen,1,0,1
-0.8052821034207054,-1.9843167930957402,Slide In,0,-1,0
-2.4087103229790614,-0.19577715743143115,Tonight,2,0,1
0.8372694045918351,0.7802326069182394,Bokiniyen,1,0,3
-0.1060017699395913,-3.0790651323440588,Hello,0,-1,1
-0.8846262431158156,1.1882249114240047,4 Me,1,0,3
-0.8538916870093808,-1.8787383719299322,LEG OVER,0,0,0
-0.8965281585760336,1.434894936197771,Ballerz,2,0,1
0.9631506395931589,-2.293800937759983,Like This,0,-1,0
0.3077256472269229,0.16463865450679388,Who You Epp,1,0,3
0.17332777549876538,0.5049984946994952,Legalize,1,0,3
-0.25789982470176115,0.9261528902415048,Get Up (Feat. Dj Tunez and Flash),1,0,3
1.3914894514230554,0.5323183584420463,Oje (feat. Wizkid),1,0,3
-0.6018075966456967,-0.8958856125374169,Bubble Bup,2,0,0
0.42170623814462666,0.3307987174252451,Wine to the Top,1,0,3
-2.852322692655298,-0.14714380825469273,Radio,2,-1,1
-1.009952698401168,-1.1656053496234784,Adore Her,2,-1,0
-0.5277264445285006,0.7434770168091702,Rora Se (Tread Softly),1,0,1
-0.7812397754404335,1.2327120927616158,Pain Killer (feat. RunTown),2,0,1
0.7199896159125881,1.0313197380404433,Some Say,1,-1,0
-0.9336024682626918,1.2876234770066186,Iskaba,2,0,1
-1.758980022952269,-1.6475753896620042,Tilapia (feat. Medikal),2,-1,0
-0.5807567346045299,-0.2298084204029998,2 People,1,0,3
-0.567594180532014,0.6326071092327932,Wo Onane No,1,0,3
0.6159863782846245,1.3728723232225746,Walahi,1,0,3
-0.10257499722950464,0.06854835898525186,Te Ota E Mole,1,0,3
0.31236880478792434,0.6230040978998033,Bang Bang,1,0,3
-0.9558119965650249,0.7151586905459151,Hey Stranger,2,0,1
-1.45162952187954,-1.8310511813849952,Wishlist,2,-1,0
0.211698087067232,1.6778255408489988,Tonyor,1,0,1
0.31592639328816347,0.24136441365965625,Shout Out Trap (feat. Wande Coal),1,0,1
-2.24761690009191,0.06645927920203355,Killy Person Freestyle,2,0,1
-0.6622123080349182,-1.062879514356525,One Call Away (feat. Maleek Berry),2,0,0
1.09039402185532,-0.8186859146606106,Higher Healing (feat. Huma Lara),0,0,3
0.1646402074490358,0.46756757345003114,Just Like Dat,1,0,3
1.5687502273251965,1.0527947301188598,Say-Baba,1,0,3
-0.3437059715108544,-0.09754779008806201,First Come First Serve,1,0,3
-1.0311247274160849,0.5457519359266535,Pass The Agbara,2,0,3
-2.339379814709272,0.25710283780829907,Come Closer (feat. Drake),2,0,1
-1.8393113503563412,-1.1261758186980202,Shine Your Light,2,-1,0
-0.5166864866646032,1.0568362411910515,Yetunde,1,0,3
1.9909360244036067,-0.6158349368203753,Gbo Gan Gbom (Une Soul),0,-1,0
-0.3604069034737432,0.555463823111286,Go Down,1,0,3
-0.3985358665328628,-0.4554974841554818,Far Away,2,-1,1
1.6058827151656827,0.4153594580613989,Dance 4 Me,1,0,3
0.5661069422308419,1.61186260124578,Koffi Anan,1,0,1
-0.9218717220717519,0.3179642169656821,Fight (feat. DJ Cuppy),1,0,3
-2.5307346420445795,-1.8491975858810668,Sometimes I Pray,2,-1,0
-1.654100616928967,-0.22647645444584685,Your Smile,2,0,1
-0.9877366861354787,-0.16186718380395312,Salsa,2,0,3
1.4156613701027694,1.058990308904002,Gbemisaya,1,0,3
-1.162221578824847,-2.37346337636226,UP 2 SUMTING,0,0,0
-0.7951182071436849,0.8607689863758551,Juice (feat. Maleek Berry),2,0,1
0.507032666657506,-0.2555441409624517,Wavy,1,0,0
-0.7176519563927324,0.1459109412808481,I.J.N,1,0,3
0.05737023314202321,2.281813969692696,Teré teré,1,0,1
-1.4301240632149883,1.6935716045249167,Maradona,2,0,1
1.1139599103342264,0.7562391828283215,Yolo Yolo,1,0,3
1.3428045149380259,0.8205188252864946,Baby Answer,1,0,3
-0.13597655505716183,0.7075807779818442,Gimme Luv (feat. Olamide),1,0,1
0.03507950086196141,0.4927385008999836,Ojukokoro,1,0,3
-0.44988973851340813,0.31951307784471933,Sexy Girls,1,0,1
-0.11044401672616214,0.9162323003415783,Alhaji (Can't Hear You) [Remix] (feat. Runtown),1,0,1
-1.347865369579663,0.2085872485902293,Halé Halé,2,0,3
0.12178562014642692,-1.3232885007909052,Cheating Zone,0,-1,0
0.8954108792825035,0.05873193051983179,Money,1,0,3
-0.17625011845967495,-2.1251032961000997,Kill Nobody (feat. Calibrii),0,-1,0
-2.9101572082367935,-1.1802796597191527,Bad,2,0,1
-0.5873688925212076,0.3336160340329147,Sikiru,1,0,3
0.32497154639621495,1.7956246975196883,IZZUE,1,0,3
-0.032499431082709786,-0.34478109375893534,Joro,2,-1,0
-0.48288287198390384,0.5232976890383904,Skeletun,2,2,0
-1.7673035085557869,-0.022779212249285127,Blow My Mind,2,-1,1
-1.222838702397666,1.8975693242951974,Dumebi,2,0,3
-0.7650568190815425,-0.3631534032276907,Risky,2,3,1
-0.661984376102297,1.268850838553278,Killin Dem,2,0,1
-1.2965760055353022,0.7264979737307198,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",2,0,1
-1.9328502415039877,1.5200869290038332,On the Low,2,0,1
-1.8469602282694155,0.7074787431911509,Gbona,2,0,1
-0.5972500686163197,1.7472559584717267,Sensima,2,0,1
0.3306760053954804,1.0468467063810396,One Ticket (feat. Davido),1,0,1
-0.8616946728571483,0.740355010363022,Fever,2,0,1
-0.6405596611783542,-1.566820483771554,Skin Tight (feat. Efya),0,-1,0
-1.0268507661877093,1.3679643139979618,Power Rangers,2,0,1
-0.9213087108873312,1.4247661706725574,Soapy,2,0,1
-1.517695334931338,0.6057874413192353,Iron Man,2,0,1
-0.5381130667442319,0.30946377735720487,Jogodo,2,0,1
-0.2867420366368534,-0.05852060647750216,Balance,1,4,1
-1.5331122577174452,-1.5895834539935811,Pana,2,-1,0
-1.279980015981112,0.6264653275772397,Mad Over You,2,0,3
-0.931885015020178,-0.9559781759471506,Wonder Woman,2,0,1
-1.0581222046153458,0.7420167048767318,Ghetto Love,2,0,1
-0.8011734492524807,-0.340455081826775,Risky,2,3,1
-0.0983562989046415,1.782923120758463,Audio Money,1,0,3
-1.136876935762804,0.7794030379617238,40Yrs,2,-1,1
-1.0119876450121656,-1.4319635669822894,Wetin We Gain,2,-1,1
0.03842838844760759,-0.48450120339897196,Crazy Love,1,4,1
0.3304609357025704,-0.3856405023246774,Osinachi,1,0,3
0.6213240948582321,0.7353816209362329,Duro,1,-1,0
-2.91461607602345,-1.7061465763047325,Obianuju,2,-1,1
-0.38464976926859024,2.2857159099366853,Waka Waka,1,0,1
0.9044915555373734,1.084938515345845,Dance (feat. Rudeboy),1,0,3
0.3567958183024414,1.2022088297361635,Kom Kom,1,0,3
-1.25016134842973,1.6964232570047284,Yawa,2,0,1
-0.20183783204181716,0.9258468300473137,Yeba,1,0,3
-0.9588686774027158,1.3703027557358622,I Don't Care,2,0,1
-1.4004388071521006,0.9749146252236093,Ride for You,2,0,1
0.12392155076514878,0.1637487471696148,Obianuju,1,0,1
-1.9146663199567682,0.7429789420929618,Reason with me,2,0,1
0.5548674151701637,-0.004617907048409165,Ifunanya,0,5,3
-1.1413700689529784,-0.7923866586439244,Woman,2,3,1
3.0008359549018015,-0.7068003761643041,Awele,0,-1,0
-2.5857440910720992,0.5969524058018769,Yati Yati,2,-1,0
-1.860298004765122,-0.16819366512093475,Chizoba,2,-1,1
0.3816875608118308,1.1385847170839654,Yati-Yati,1,-1,0
-0.18855402603260776,0.6369613550825323,I Can't Kill Myself,1,0,3
-0.29993168855048924,0.6404543270334073,No Kissing Baby,1,0,3
-1.0954735923501357,1.37298952549841,By Force,2,0,3
0.23603086350828603,1.7838666946773925,Askamaya,1,0,3
0.1519759589176543,0.6462024069832604,Angela,1,2,0
-1.9969502598332518,-1.3680185435464722,My Level,2,-1,0
-2.7007249288632447,-1.766334994412747,Taking Over,2,-1,1
-0.7423423553203274,0.9850022832299072,I Can't Kill Myself,2,0,1
-0.7435898313022598,1.2572962609386733,Yeba,2,0,1
-0.5545888322303986,0.5092285705673416,Something Different,1,0,3
-1.044916817150379,0.7536279451553105,Jerusalema,2,-1,1
-4.4214994082283665,-0.9088649038063258,Electric (feat. Wizkid & London),2,-1,1
-0.9593806879369389,-0.02947541080784018,Oga,2,-1,1
-1.4724942759657529,1.2393272374465625,Fake Love (feat. Duncan Mighty & WizKid),2,0,1
-0.2483074711089542,0.6108242516370725,Catch You,1,0,3
-1.7758644583023073,0.4379384128022959,Skintight,2,0,3
-1.3049407203589707,0.3364279674910736,Abule,2,0,1
0.15453898832093566,0.7955347184148048,Teyamo,1,0,1
-0.9420631648429196,0.05676665016241737,Lucky (feat. Rudeboy),2,0,1
2.653268682140014,-0.7856601518189837,Ubi Ego,0,-1,0
-0.12440133793159028,-1.8030668641673173,Igbotic,0,-1,0
-2.143972639264763,0.9811175255130615,FEM,2,0,1
-2.283349304976592,1.2583910946760817,Kontrol,2,0,1
0.7721177560033977,-1.284522056594479,My Body,0,0,0
1.2467272591343843,0.28791401440134634,Bend Down Pause,1,0,3
1.1621235037905298,-1.622340259341823,Ferrari,0,-1,3
1.507734458615551,1.2294899019900085,"Reggae Blues (feat. Olamide, Kcee, Orezi & Iyanya)",1,-1,0
1.3391483452120323,1.2608170357711694,Pullover (feat. Wiz Kid),1,0,3
1.208054161266749,0.48223825841014883,Sekem,1,0,3
-2.5731620651558833,-2.3227403334600862,Anointing (feat. Sarkodie),2,-1,1
1.05072786221793,0.47972873038630776,Kukere,1,0,3
1.3826410196662384,-1.530092872021815,Bobo,0,0,3
1.2224356046320977,0.12032841015559759,Johnny,1,0,3
0.9528535612225616,-2.4652370615408095,Fada Fada (Ghetto Gospel),0,-1,0
0.7285415045934818,0.5021805081276807,I Concur,1,0,3
0.300766329292795,0.7463112874526434,Wash,1,0,3
0.3530876406364519,0.7070232706233032,M.O.N.E.Y,1,0,3
1.838825034177807,0.8199789995526695,Ashawo,3,-1,2
0.22904054408640312,1.7952706867363686,Shake Body,1,0,1
2.0145415466514485,0.05642883909181958,Karolina,1,0,3
2.052912520015543,-2.1516225180980126,Shake,0,6,0
2.3931821415759984,0.9991003795156224,On Top Your Matter,1,0,3
2.006540812173478,0.2659192967308213,Baby Oku (Gyration),1,-1,0
0.6064761061431566,0.0579058692660369,Why (feat. Awilo Longomba),1,0,3
1.4059303789164002,0.9383310577190788,The Money,1,0,3
2.2370624250199067,-0.23030410156709274,Mmege,1,0,3
0.7002922656878532,-2.3152871051707047,Oyoyo,0,-1,0
0.4468100829744175,1.7488599547585355,Woyo,1,0,3
1.3678206672406987,-2.4687572181978963,Ikwokrikwo,0,6,0
1.1236097880738123,-0.5630830562328932,Sisi (Remix),1,0,3
0.58438161659186,-0.044902461342716686,Manuchim Soh,1,0,3
-0.3485728836816635,0.917745705539582,Ohema (feat. Mr Eazi),1,0,1
1.0221778506852204,1.197545113184713,Joana,1,0,3
0.3647154399568373,1.4953710075847815,Baby (Chop Kiss),1,0,3
-4.229110678886539,-0.9487981341787366,Body,2,-1,1
0.573042275289412,1.162773158242888,Nobody Ugly,1,0,3
1.9414623258993042,-2.3071138146807426,Ife Adigomma,0,-1,0
0.4478391148117624,-1.1065406900016683,Nnekata,0,-1,0
1.1163479575881934,0.46161108228160264,Sekem,1,0,3
-0.08812170514819904,1.5646676572115303,Desire,1,0,3
0.9806882892483848,-1.0213859061553452,Baby Na Yoka,0,-1,0
1.8381409322681512,0.5030306178932561,Sangolo,1,0,3
0.5733196304815801,0.8991089956561366,Vanessa,1,0,3
-0.7535546165218198,1.0038046956132511,Malo,1,0,3
0.5519855367467995,0.032046319239279746,Knack Am,1,-1,1
-4.299906168834328,-0.7176956143803505,Wo!!,2,-1,1
0.3764839279163257,-0.2778721505986852,Bend It,1,0,0
1.8294295653349928,-2.4665263207682826,Augment,0,-1,0
0.8983715022133891,0.6963772906282995,Jaiye,1,0,3
1.3683479043339517,-1.7245098834463701,Chimamanda,0,-1,0
1.487666512933369,0.9333622683045999,Reggae Blues,1,-1,0
2.086909695612951,-2.336470144472265,Shake,0,6,0
-3.3259469361571523,0.3258078542026925,Pour Me Water,2,-1,1
-0.057092165065322234,0.4332516592419046,Sugar,1,0,3
-1.3626729127488615,0.7719565339565675,Ma Lo,2,0,1
1.9763101347407814,0.8112489871366885,Arabanko,1,-1,0
-0.19588177439662885,0.9055770012180774,Yeba,1,0,3
0.5833958698267881,0.4820495507108581,Forever,1,0,3
1.8631978501278434,1.0157046124701794,Ashawo - Remix,3,-1,2
1.0982789209832353,1.4401214642682643,Samankwe,1,0,3
0.421293895289416,0.5320558854760298,Testimony,1,0,3
2.383632553795245,1.3225478362170204,Nek-Unek,1,0,3
1.6413930063448057,-0.04770574311601068,Sexy Rosey,1,0,3
0.12476271381694222,-1.7482495013156574,Amayanabo,3,-1,2
-0.5678499085855678,0.9282080849321301,Mind,1,0,3
0.822051739513897,1.4257979988890224,Telli Person (feat. Phyno & Olamide),1,0,3
-1.7594757432489503,0.3163386166495909,Manya,2,0,1
1.588519652863845,-0.6759944255100981,Wake Up,0,0,3
0.5708308962522661,0.7115370727575746,Laye,1,0,1
-0.12640714798172234,-1.4744054445184163,The Matter (feat. Wizkid),0,-1,3
0.031247243655563178,-1.3691190547408227,Yori Yori,0,-1,0
2.609530274343427,0.5800040350338853,Salambala,1,-1,0
1.0731807614267004,-2.4239397493821677,Gâté le coin,0,-1,3
